,city,area,rooms,bathroom,parking_spaces,animal,furniture,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),target
9973,0.0,30.0,1.0,1.0,0.0,1.0,1.0,0.0,1200.0,65.0,16.0,7.156176567077637
9974,2.0,69.0,2.0,2.0,1.0,0.0,1.0,380.0,2100.0,75.0,31.0,7.8582539558410645
9975,4.0,33.0,1.0,1.0,1.0,1.0,0.0,400.0,3413.0,0.0,12.0,8.2495756149292
9976,4.0,84.0,2.0,2.0,1.0,0.0,1.0,782.0,5300.0,145.0,68.0,8.74767017364502
9977,1.0,620.0,5.0,6.0,4.0,0.0,1.0,7400.0,4860.0,1200.0,62.0,9.511999130249023
9978,4.0,90.0,3.0,2.0,1.0,0.0,1.0,1686.0,3090.0,125.0,40.0,8.505525588989258
9979,4.0,284.0,4.0,5.0,5.0,0.0,1.0,0.0,5500.0,200.0,83.0,8.662850379943848
9980,1.0,268.0,3.0,4.0,4.0,0.0,1.0,790.0,3500.0,509.0,53.0,8.48735237121582
9981,4.0,100.0,3.0,4.0,4.0,0.0,1.0,0.0,3600.0,160.0,55.0,8.246957778930664
9982,3.0,24.0,1.0,1.0,1.0,0.0,1.0,480.0,1420.0,359.0,19.0,7.731492042541504
9983,4.0,64.0,2.0,1.0,1.0,1.0,1.0,592.0,1817.0,84.0,24.0,7.8312201499938965
9984,4.0,34.0,1.0,1.0,1.0,0.0,1.0,497.0,2800.0,81.0,36.0,8.135932922363281
9985,3.0,86.0,2.0,1.0,0.0,0.0,0.0,1000.0,2400.0,205.0,31.0,8.198914527893066
9986,4.0,54.0,1.0,1.0,1.0,0.0,1.0,800.0,7500.0,192.0,96.0,9.05823802947998
9987,0.0,128.0,3.0,2.0,2.0,0.0,1.0,580.0,1400.0,161.0,19.0,7.67832612991333
9988,0.0,250.0,2.0,3.0,2.0,0.0,1.0,0.0,3500.0,0.0,58.0,8.177234649658203
9989,1.0,295.0,7.0,6.0,4.0,1.0,0.0,0.0,6200.0,334.0,94.0,8.799209594726562
9990,3.0,80.0,3.0,2.0,1.0,0.0,1.0,840.0,2500.0,115.0,33.0,8.157370567321777
9991,4.0,500.0,3.0,3.0,5.0,0.0,0.0,0.0,15000.0,1125.0,226.0,9.702044486999512
9992,4.0,120.0,1.0,2.0,0.0,0.0,1.0,0.0,761.0,129.0,10.0,6.8035054206848145
9993,1.0,136.0,3.0,2.0,1.0,0.0,1.0,545.0,1274.0,87.0,17.0,7.562161445617676
9994,3.0,170.0,3.0,2.0,2.0,0.0,0.0,1027.0,2500.0,291.0,33.0,8.25634765625
9995,0.0,386.0,3.0,4.0,8.0,0.0,1.0,0.0,6500.0,730.0,107.0,8.900821685791016
9996,4.0,19.0,1.0,1.0,0.0,1.0,1.0,0.0,1200.0,41.0,16.0,7.1372785568237305
9997,4.0,550.0,4.0,6.0,4.0,0.0,0.0,3200.0,14000.0,1917.0,178.0,9.867912292480469
9998,4.0,384.0,3.0,5.0,3.0,0.0,1.0,0.0,10000.0,1050.0,151.0,9.323758125305176
9999,2.0,48.0,1.0,1.0,0.0,0.0,1.0,250.0,750.0,21.0,11.0,6.940222263336182
10000,4.0,98.0,2.0,1.0,1.0,0.0,1.0,1028.0,3080.0,129.0,40.0,8.361241340637207
10001,0.0,50.0,2.0,1.0,1.0,0.0,1.0,300.0,1100.0,68.0,15.0,7.302496433258057
10002,4.0,53.0,2.0,2.0,1.0,1.0,1.0,722.0,2100.0,0.0,27.0,7.955074310302734
10003,4.0,32.0,1.0,1.0,0.0,0.0,1.0,400.0,1990.0,0.0,26.0,7.790282249450684
10004,4.0,47.0,1.0,2.0,1.0,0.0,1.0,740.0,3200.0,150.0,41.0,8.326517105102539
10005,4.0,65.0,2.0,1.0,1.0,0.0,1.0,340.0,1440.0,0.0,19.0,7.495542049407959
10006,4.0,56.0,1.0,1.0,2.0,1.0,0.0,1300.0,3958.0,242.0,51.0,8.62191390991211
10007,3.0,140.0,2.0,2.0,1.0,1.0,1.0,1600.0,3950.0,500.0,51.0,8.716371536254883
10008,4.0,45.0,1.0,1.0,0.0,1.0,1.0,0.0,1100.0,0.0,17.0,7.019296646118164
10009,3.0,21.0,1.0,1.0,0.0,0.0,1.0,519.0,1200.0,0.0,16.0,7.459338665008545
10010,4.0,70.0,2.0,2.0,0.0,0.0,0.0,1439.0,5500.0,315.0,70.0,8.899048805236816
10011,4.0,120.0,2.0,3.0,2.0,0.0,0.0,1800.0,11500.0,250.0,146.0,9.525223731994629
10012,3.0,90.0,2.0,2.0,0.0,0.0,1.0,1700.0,3700.0,350.0,48.0,8.665440559387207
10013,2.0,25.0,1.0,1.0,0.0,0.0,1.0,143.0,2000.0,26.0,30.0,7.6962127685546875
10014,4.0,198.0,4.0,2.0,0.0,0.0,1.0,0.0,4000.0,500.0,61.0,8.425516128540039
10015,3.0,80.0,2.0,2.0,1.0,1.0,0.0,700.0,5000.0,84.0,65.0,8.67419719696045
10016,4.0,40.0,1.0,1.0,1.0,1.0,1.0,440.0,2800.0,100.0,36.0,8.124743461608887
10017,0.0,53.0,2.0,1.0,1.0,0.0,1.0,200.0,1000.0,74.0,14.0,7.161622047424316
10018,3.0,75.0,2.0,2.0,1.0,0.0,1.0,682.0,2300.0,223.0,30.0,8.082093238830566
10019,3.0,60.0,2.0,1.0,0.0,0.0,1.0,500.0,1300.0,100.0,17.0,7.559038162231445
10020,4.0,142.0,3.0,2.0,2.0,0.0,0.0,2100.0,5440.0,584.0,69.0,9.011157035827637
10021,3.0,160.0,3.0,2.0,2.0,0.0,1.0,2311.0,7609.0,689.0,99.0,9.279026985168457
10022,3.0,26.0,1.0,1.0,0.0,0.0,1.0,976.0,1600.0,61.0,21.0,7.885705471038818
10023,4.0,81.0,1.0,1.0,1.0,0.0,1.0,600.0,1150.0,67.0,16.0,7.514254570007324
10024,3.0,50.0,1.0,1.0,0.0,0.0,0.0,564.0,1900.0,100.0,25.0,7.859413146972656
10025,0.0,62.0,2.0,1.0,1.0,0.0,1.0,100.0,1050.0,84.0,14.0,7.130098342895508
10026,0.0,55.0,1.0,1.0,0.0,1.0,1.0,0.0,1020.0,21.0,17.0,6.965080261230469
10027,4.0,298.0,4.0,6.0,5.0,0.0,0.0,0.0,8450.0,750.0,128.0,9.140883445739746
10028,1.0,55.0,2.0,1.0,1.0,0.0,1.0,390.0,720.0,0.0,10.0,7.021976470947266
10029,3.0,82.0,2.0,1.0,1.0,0.0,1.0,800.0,1500.0,40.0,20.0,7.76684045791626
10030,4.0,40.0,1.0,1.0,1.0,1.0,0.0,2100.0,2200.0,223.0,28.0,8.423321723937988
10031,0.0,106.0,3.0,2.0,2.0,0.0,1.0,1400.0,2400.0,255.0,32.0,8.315811157226562
10032,4.0,335.0,4.0,5.0,5.0,0.0,1.0,5000.0,4913.0,1667.0,63.0,9.362288475036621
10033,4.0,60.0,2.0,2.0,1.0,0.0,1.0,750.0,3400.0,100.0,44.0,8.365206718444824
10034,4.0,128.0,3.0,2.0,1.0,0.0,1.0,1000.0,3297.0,950.0,42.0,8.573573112487793
10035,4.0,250.0,3.0,2.0,4.0,0.0,1.0,0.0,6000.0,875.0,91.0,8.848939895629883
10036,4.0,500.0,4.0,4.0,5.0,0.0,0.0,0.0,9240.0,934.0,139.0,9.240966796875
10037,4.0,120.0,3.0,3.0,2.0,0.0,1.0,0.0,2750.0,125.0,42.0,7.978653907775879
10038,4.0,300.0,4.0,4.0,4.0,0.0,1.0,3000.0,6500.0,1420.0,83.0,9.305741310119629
10039,3.0,33.0,1.0,1.0,0.0,1.0,0.0,0.0,2110.0,0.0,28.0,7.668093681335449
10040,4.0,177.0,3.0,3.0,4.0,0.0,1.0,0.0,4000.0,330.0,61.0,8.387539863586426
10041,3.0,126.0,3.0,2.0,1.0,0.0,1.0,1105.0,2350.0,133.0,31.0,8.194229125976562
10042,4.0,287.0,4.0,5.0,4.0,0.0,1.0,3311.0,3800.0,1744.0,49.0,9.094367980957031
10043,4.0,250.0,3.0,4.0,4.0,0.0,1.0,0.0,8000.0,242.0,121.0,9.031692504882812
10044,0.0,200.0,3.0,3.0,3.0,0.0,0.0,200.0,4700.0,110.0,78.0,8.534836769104004
10045,0.0,235.0,4.0,2.0,4.0,0.0,1.0,0.0,4700.0,480.0,78.0,8.567696571350098
10046,4.0,247.0,3.0,4.0,5.0,0.0,0.0,750.0,3400.0,234.0,44.0,8.395929336547852
10047,4.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,1800.0,275.0,28.0,7.651595592498779
10048,3.0,230.0,3.0,2.0,1.0,0.0,1.0,0.0,3260.0,84.0,50.0,8.130059242248535
10049,4.0,350.0,4.0,5.0,4.0,0.0,0.0,4300.0,11000.0,1042.0,166.0,9.711782455444336
10050,4.0,600.0,4.0,6.0,5.0,0.0,1.0,7200.0,6000.0,1167.0,77.0,9.577826499938965
10051,4.0,187.0,3.0,2.0,3.0,1.0,0.0,1700.0,8400.0,584.0,127.0,9.28831958770752
10052,3.0,32.0,1.0,1.0,0.0,0.0,1.0,700.0,3000.0,65.0,39.0,8.244071006774902
10053,4.0,40.0,1.0,1.0,0.0,0.0,1.0,0.0,920.0,0.0,14.0,6.840546607971191
10054,4.0,20.0,1.0,1.0,0.0,1.0,1.0,0.0,1000.0,10.0,13.0,6.931471824645996
10055,4.0,250.0,5.0,4.0,3.0,0.0,1.0,0.0,3520.0,666.0,53.0,8.35231876373291
10056,4.0,210.0,4.0,4.0,4.0,1.0,1.0,3000.0,5000.0,1250.0,64.0,9.139381408691406
10057,1.0,46.0,1.0,1.0,1.0,0.0,0.0,1300.0,1950.0,0.0,25.0,8.094378471374512
10058,4.0,104.0,3.0,3.0,2.0,1.0,1.0,1400.0,4000.0,350.0,51.0,8.665958404541016
10059,4.0,32.0,1.0,1.0,0.0,0.0,1.0,350.0,1600.0,0.0,21.0,7.586803436279297
10060,2.0,115.0,3.0,2.0,2.0,0.0,1.0,1264.0,4500.0,166.0,66.0,8.699014663696289
10061,4.0,64.0,2.0,1.0,1.0,0.0,0.0,800.0,2500.0,67.0,32.0,8.13153076171875
10062,4.0,280.0,4.0,6.0,5.0,0.0,1.0,1800.0,11500.0,1417.0,146.0,9.60649585723877
10063,4.0,80.0,2.0,1.0,1.0,0.0,1.0,400.0,1500.0,0.0,20.0,7.560601234436035
10064,4.0,98.0,2.0,2.0,0.0,0.0,1.0,600.0,4500.0,0.0,58.0,8.548498153686523
10065,4.0,70.0,2.0,2.0,1.0,0.0,1.0,410.0,1800.0,71.0,23.0,7.742835998535156
10066,1.0,40.0,1.0,1.0,1.0,0.0,1.0,790.0,1300.0,236.0,17.0,7.759613990783691
10067,1.0,200.0,3.0,2.0,3.0,0.0,1.0,0.0,2000.0,153.0,31.0,7.689371109008789
10068,1.0,600.0,4.0,6.0,3.0,0.0,1.0,1123.0,5500.0,819.0,83.0,8.926118850708008
10069,4.0,65.0,2.0,2.0,1.0,0.0,0.0,1800.0,4900.0,177.0,63.0,8.84520149230957
10070,4.0,320.0,4.0,5.0,3.0,0.0,1.0,0.0,5000.0,409.0,76.0,8.609954833984375
10071,4.0,50.0,2.0,1.0,1.0,1.0,1.0,600.0,1150.0,50.0,15.0,7.504391670227051
10072,2.0,42.0,1.0,1.0,1.0,0.0,0.0,650.0,2400.0,81.0,36.0,8.060855865478516
10073,2.0,71.0,2.0,1.0,0.0,0.0,1.0,280.0,1600.0,34.0,24.0,7.56992769241333
10074,4.0,50.0,1.0,1.0,0.0,1.0,1.0,150.0,720.0,0.0,10.0,6.781057834625244
10075,0.0,160.0,3.0,3.0,2.0,0.0,1.0,150.0,1700.0,0.0,23.0,7.535830497741699
10076,2.0,70.0,2.0,1.0,0.0,0.0,1.0,350.0,1500.0,49.0,20.0,7.560080528259277
10077,4.0,187.0,3.0,4.0,3.0,0.0,1.0,1700.0,14000.0,1209.0,178.0,9.746307373046875
10078,4.0,186.0,4.0,5.0,4.0,0.0,1.0,1550.0,4100.0,1480.0,52.0,8.879472732543945
10079,1.0,76.0,2.0,1.0,0.0,0.0,1.0,300.0,700.0,100.0,9.0,7.012115478515625
10080,4.0,50.0,2.0,1.0,1.0,1.0,0.0,399.0,1650.0,0.0,21.0,7.635787010192871
10081,4.0,260.0,4.0,5.0,4.0,0.0,0.0,2014.0,3300.0,1000.0,42.0,8.757311820983887
10082,0.0,200.0,4.0,3.0,2.0,0.0,1.0,0.0,15000.0,456.0,246.0,9.661479949951172
10083,4.0,35.0,1.0,1.0,0.0,0.0,1.0,250.0,1850.0,0.0,24.0,7.661527156829834
10084,4.0,130.0,2.0,2.0,2.0,0.0,1.0,1752.0,6200.0,634.0,79.0,9.06716251373291
10085,4.0,20.0,1.0,1.0,0.0,0.0,0.0,602.0,1800.0,130.0,23.0,7.846199035644531
10086,2.0,78.0,2.0,1.0,0.0,0.0,1.0,280.0,1380.0,32.0,21.0,7.446585178375244
10087,2.0,50.0,2.0,1.0,0.0,1.0,1.0,0.0,750.0,0.0,11.0,6.635946750640869
10088,0.0,476.0,3.0,2.0,2.0,1.0,1.0,0.0,6100.0,202.0,101.0,8.764678001403809
10089,4.0,68.0,2.0,2.0,1.0,0.0,1.0,640.0,3400.0,95.0,44.0,8.338066101074219
10090,3.0,110.0,2.0,2.0,1.0,0.0,1.0,910.0,1400.0,216.0,19.0,7.842278957366943
10091,4.0,52.0,2.0,2.0,1.0,1.0,0.0,903.0,4000.0,300.0,51.0,8.566935539245605
10092,4.0,360.0,3.0,5.0,3.0,1.0,1.0,3000.0,12500.0,125.0,159.0,9.6665620803833
10093,1.0,70.0,3.0,2.0,1.0,0.0,0.0,650.0,1300.0,55.0,17.0,7.6123366355896
10094,0.0,500.0,4.0,4.0,6.0,0.0,1.0,0.0,15000.0,1021.0,246.0,9.697139739990234
10095,2.0,96.0,3.0,1.0,0.0,0.0,1.0,300.0,1000.0,42.0,15.0,7.213768482208252
10096,4.0,54.0,2.0,2.0,1.0,0.0,1.0,954.0,2800.0,190.0,36.0,8.289288520812988
10097,4.0,41.0,1.0,1.0,1.0,0.0,0.0,788.0,2387.0,17.0,31.0,8.078377723693848
10098,3.0,130.0,3.0,2.0,1.0,0.0,1.0,1300.0,2820.0,300.0,37.0,8.40245532989502
10099,4.0,87.0,2.0,2.0,1.0,0.0,1.0,969.0,6675.0,167.0,85.0,8.974238395690918
10100,4.0,340.0,3.0,5.0,5.0,0.0,1.0,0.0,6000.0,2000.0,91.0,8.998631477355957
10101,3.0,120.0,3.0,1.0,1.0,0.0,1.0,800.0,2200.0,84.0,29.0,8.043663024902344
10102,4.0,90.0,2.0,1.0,2.0,0.0,1.0,0.0,1480.0,225.0,23.0,7.45529842376709
10103,4.0,55.0,1.0,1.0,1.0,1.0,0.0,1000.0,4950.0,225.0,63.0,8.738574981689453
10104,0.0,160.0,3.0,2.0,2.0,1.0,1.0,718.0,3100.0,183.0,42.0,8.3049898147583
10105,0.0,30.0,1.0,1.0,1.0,1.0,1.0,50.0,900.0,19.0,12.0,6.889591217041016
10106,0.0,103.0,3.0,2.0,1.0,1.0,1.0,489.0,1400.0,101.0,19.0,7.605889797210693
10107,0.0,45.0,1.0,1.0,1.0,1.0,1.0,440.0,1500.0,91.0,20.0,7.626570224761963
10108,4.0,300.0,4.0,3.0,8.0,0.0,1.0,0.0,4500.0,667.0,68.0,8.563313484191895
10109,4.0,72.0,2.0,2.0,2.0,0.0,1.0,150.0,3700.0,184.0,47.0,8.314342498779297
10110,2.0,70.0,3.0,2.0,0.0,0.0,0.0,300.0,2240.0,59.0,33.0,7.875879287719727
10111,3.0,133.0,1.0,2.0,1.0,0.0,0.0,1200.0,7000.0,367.0,91.0,9.066354751586914
10112,4.0,50.0,2.0,1.0,0.0,0.0,0.0,372.0,1449.0,0.0,19.0,7.518064022064209
10113,2.0,69.0,3.0,1.0,1.0,0.0,1.0,450.0,1100.0,75.0,17.0,7.4042792320251465
10114,2.0,42.0,1.0,2.0,1.0,0.0,1.0,500.0,2000.0,0.0,30.0,7.83636999130249
10115,0.0,55.0,2.0,2.0,1.0,0.0,1.0,278.0,1300.0,111.0,18.0,7.443078517913818
10116,4.0,117.0,3.0,2.0,2.0,0.0,0.0,870.0,2400.0,124.0,31.0,8.139148712158203
10117,4.0,56.0,2.0,1.0,1.0,0.0,1.0,580.0,2540.0,25.0,33.0,8.064321517944336
10118,3.0,50.0,1.0,1.0,1.0,0.0,1.0,700.0,1000.0,0.0,13.0,7.446585178375244
10119,4.0,450.0,4.0,6.0,4.0,0.0,1.0,0.0,10000.0,750.0,127.0,9.29477310180664
10120,4.0,62.0,3.0,1.0,1.0,0.0,1.0,750.0,1260.0,59.0,16.0,7.643003463745117
10121,4.0,300.0,5.0,3.0,1.0,0.0,1.0,0.0,10000.0,0.0,151.0,9.225327491760254
10122,4.0,141.0,3.0,3.0,1.0,0.0,0.0,1798.0,3800.0,372.0,49.0,8.702842712402344
10123,2.0,44.0,1.0,1.0,0.0,1.0,1.0,210.0,950.0,33.0,14.0,7.096721172332764
10124,3.0,40.0,1.0,1.0,0.0,0.0,1.0,350.0,2400.0,56.0,31.0,7.950854778289795
10125,4.0,230.0,2.0,1.0,8.0,0.0,1.0,0.0,4500.0,720.0,68.0,8.573384284973145
10126,4.0,278.0,4.0,3.0,3.0,0.0,1.0,3790.0,10000.0,1514.0,127.0,9.644133567810059
10127,4.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,1100.0,30.0,14.0,7.0431599617004395
10128,4.0,130.0,3.0,2.0,2.0,0.0,1.0,0.0,3400.0,299.0,52.0,8.2300443649292
10129,4.0,264.0,4.0,4.0,4.0,0.0,1.0,3200.0,14450.0,1792.0,184.0,9.884864807128906
10130,0.0,93.0,3.0,2.0,0.0,0.0,1.0,620.0,1750.0,99.0,24.0,7.821643352508545
10131,4.0,69.0,3.0,2.0,2.0,1.0,1.0,798.0,2200.0,84.0,28.0,8.042699813842773
10132,3.0,72.0,2.0,1.0,1.0,0.0,1.0,765.0,1800.0,97.0,24.0,7.896180629730225
10133,4.0,66.0,2.0,1.0,1.0,1.0,1.0,550.0,2000.0,30.0,26.0,7.865955352783203
10134,4.0,44.0,1.0,1.0,1.0,0.0,1.0,700.0,1400.0,142.0,18.0,7.723562240600586
10135,0.0,227.0,3.0,4.0,1.0,1.0,1.0,1400.0,2550.0,208.0,34.0,8.341172218322754
10136,2.0,100.0,2.0,1.0,1.0,0.0,0.0,490.0,3400.0,172.0,50.0,8.321907997131348
10137,4.0,90.0,2.0,2.0,0.0,1.0,1.0,180.0,1800.0,375.0,23.0,7.774435520172119
10138,4.0,20.0,1.0,1.0,0.0,0.0,0.0,602.0,1800.0,130.0,23.0,7.846199035644531
10139,4.0,70.0,1.0,1.0,1.0,1.0,0.0,1000.0,2600.0,125.0,33.0,8.231907844543457
10140,4.0,135.0,2.0,3.0,3.0,0.0,0.0,1600.0,4200.0,459.0,54.0,8.750524520874023
10141,4.0,450.0,4.0,4.0,6.0,0.0,1.0,0.0,9000.0,1917.0,136.0,9.31027603149414
10142,4.0,217.0,3.0,1.0,1.0,0.0,0.0,0.0,3000.0,200.0,46.0,8.08548641204834
10143,4.0,300.0,4.0,5.0,4.0,1.0,1.0,1660.0,3200.0,1875.0,41.0,8.821290016174316
10144,4.0,84.0,2.0,2.0,0.0,1.0,1.0,1500.0,6300.0,454.0,80.0,9.028219223022461
10145,2.0,272.0,3.0,4.0,3.0,1.0,1.0,0.0,3990.0,187.0,71.0,8.354438781738281
10146,4.0,43.0,2.0,1.0,1.0,0.0,1.0,294.0,1050.0,36.0,14.0,7.240649700164795
10147,4.0,400.0,4.0,4.0,0.0,0.0,1.0,2100.0,4500.0,1520.0,68.0,9.010546684265137
10148,2.0,48.0,1.0,1.0,0.0,0.0,1.0,220.0,900.0,22.0,14.0,7.053585529327393
10149,2.0,71.0,2.0,2.0,1.0,0.0,1.0,341.0,892.0,59.0,14.0,7.175489902496338
10150,4.0,100.0,6.0,7.0,5.0,0.0,1.0,0.0,10660.0,2167.0,161.0,9.472012519836426
10151,4.0,225.0,4.0,2.0,2.0,0.0,1.0,2150.0,6500.0,642.0,83.0,9.14590835571289
10152,4.0,280.0,3.0,2.0,0.0,0.0,1.0,2300.0,3000.0,417.0,39.0,8.658171653747559
10153,0.0,62.0,2.0,1.0,1.0,0.0,1.0,0.0,1300.0,75.0,18.0,7.239932537078857
10154,4.0,330.0,5.0,3.0,6.0,0.0,1.0,0.0,10500.0,1667.0,158.0,9.41987133026123
10155,4.0,90.0,3.0,2.0,1.0,0.0,1.0,945.0,2000.0,5.0,26.0,7.998671531677246
10156,4.0,60.0,2.0,1.0,1.0,0.0,1.0,460.0,1230.0,100.0,16.0,7.499423503875732
10157,3.0,67.0,3.0,2.0,0.0,1.0,1.0,1102.0,2810.0,179.0,37.0,8.325790405273438
10158,4.0,287.0,4.0,5.0,3.0,0.0,1.0,0.0,10000.0,955.0,151.0,9.315690994262695
10159,4.0,156.0,3.0,2.0,1.0,0.0,1.0,0.0,6400.0,59.0,97.0,8.788288116455078
10160,4.0,273.0,4.0,4.0,2.0,1.0,1.0,2306.0,9000.0,417.0,115.0,9.37932300567627
10161,4.0,320.0,3.0,3.0,4.0,0.0,1.0,0.0,9000.0,1000.0,136.0,9.224342346191406
10162,2.0,330.0,3.0,4.0,2.0,0.0,0.0,630.0,9000.0,375.0,160.0,9.227295875549316
10163,4.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,900.0,59.0,14.0,6.881411075592041
10164,3.0,15.0,1.0,1.0,0.0,1.0,1.0,0.0,908.0,0.0,12.0,6.825459957122803
10165,2.0,100.0,3.0,1.0,1.0,0.0,1.0,580.0,1240.0,69.0,19.0,7.55433464050293
10166,4.0,50.0,1.0,2.0,0.0,1.0,1.0,0.0,1510.0,0.0,23.0,7.335633754730225
10167,1.0,60.0,2.0,1.0,1.0,0.0,1.0,314.0,1000.0,0.0,13.0,7.191429138183594
10168,3.0,40.0,1.0,1.0,0.0,0.0,1.0,928.0,1950.0,61.0,26.0,7.994969367980957
10169,4.0,312.0,3.0,6.0,3.0,0.0,0.0,0.0,6300.0,1063.0,95.0,8.917176246643066
10170,4.0,86.0,2.0,1.0,1.0,0.0,1.0,1000.0,3007.0,84.0,39.0,8.326274871826172
10171,3.0,280.0,4.0,4.0,2.0,0.0,1.0,2489.0,9850.0,1255.0,127.0,9.52668285369873
10172,0.0,260.0,4.0,4.0,6.0,0.0,0.0,3200.0,11900.0,12500.0,159.0,10.2313871383667
10173,2.0,68.0,2.0,1.0,1.0,0.0,1.0,600.0,800.0,500.0,12.0,7.556427955627441
10174,3.0,58.0,2.0,2.0,1.0,0.0,1.0,688.0,800.0,0.0,11.0,7.313220500946045
10175,1.0,68.0,2.0,1.0,0.0,0.0,1.0,0.0,1650.0,14.0,25.0,7.432483673095703
10176,4.0,60.0,2.0,2.0,1.0,1.0,0.0,2435.0,2600.0,184.0,33.0,8.56655502319336
10177,1.0,47.0,1.0,1.0,0.0,0.0,1.0,423.0,520.0,13.0,7.0,6.871091365814209
10178,1.0,87.0,3.0,2.0,1.0,0.0,1.0,740.0,1173.0,90.0,15.0,7.610357761383057
10179,4.0,51.0,1.0,1.0,0.0,1.0,1.0,429.0,3250.0,37.0,42.0,8.231907844543457
10180,4.0,120.0,2.0,2.0,1.0,1.0,1.0,1400.0,1450.0,21.0,19.0,7.969357967376709
10181,1.0,52.0,2.0,1.0,1.0,0.0,0.0,1200.0,2280.0,0.0,29.0,8.163371086120605
10182,3.0,56.0,2.0,1.0,1.0,0.0,1.0,825.0,960.0,17.0,13.0,7.504391670227051
10183,1.0,50.0,1.0,1.0,1.0,1.0,1.0,393.0,647.0,15.0,9.0,6.970730304718018
10184,4.0,1000.0,4.0,5.0,7.0,0.0,1.0,8362.0,6800.0,4170.0,87.0,9.874110221862793
10185,4.0,36.0,1.0,1.0,1.0,1.0,0.0,450.0,3800.0,55.0,49.0,8.379079818725586
10186,4.0,260.0,2.0,4.0,4.0,0.0,1.0,3495.0,3455.0,1350.0,44.0,9.029417991638184
10187,4.0,55.0,2.0,1.0,1.0,0.0,0.0,408.0,1700.0,35.0,22.0,7.680637359619141
10188,4.0,150.0,2.0,3.0,1.0,0.0,1.0,0.0,1650.0,0.0,25.0,7.42416524887085
10189,4.0,146.0,3.0,3.0,3.0,1.0,1.0,1655.0,7000.0,442.0,89.0,9.125544548034668
10190,4.0,320.0,3.0,4.0,3.0,0.0,1.0,0.0,12000.0,2250.0,181.0,9.577134132385254
10191,3.0,70.0,2.0,1.0,1.0,0.0,1.0,750.0,2200.0,93.0,29.0,8.030409812927246
10192,1.0,69.0,3.0,2.0,2.0,0.0,1.0,582.0,2000.0,142.0,26.0,7.919719696044922
10193,1.0,100.0,4.0,2.0,1.0,0.0,1.0,0.0,1600.0,125.0,25.0,7.467942237854004
10194,4.0,50.0,1.0,1.0,0.0,0.0,1.0,350.0,2800.0,0.0,36.0,8.066835403442383
10195,4.0,33.0,1.0,1.0,0.0,0.0,1.0,300.0,1650.0,0.0,21.0,7.586803436279297
10196,4.0,230.0,3.0,4.0,4.0,1.0,0.0,0.0,5500.0,200.0,83.0,8.662850379943848
10197,4.0,120.0,3.0,4.0,3.0,0.0,1.0,1350.0,5600.0,560.0,71.0,8.93353271484375
10198,4.0,55.0,1.0,2.0,0.0,1.0,1.0,508.0,1800.0,58.0,23.0,7.779048442840576
10199,4.0,20.0,1.0,1.0,0.0,0.0,0.0,402.0,2800.0,68.0,36.0,8.10379695892334
10200,1.0,55.0,1.0,1.0,1.0,1.0,1.0,360.0,1100.0,22.0,14.0,7.31121826171875
10201,2.0,46.0,1.0,1.0,1.0,0.0,1.0,100.0,1100.0,100.0,17.0,7.183870792388916
10202,4.0,48.0,2.0,1.0,1.0,0.0,1.0,328.0,1550.0,54.0,20.0,7.577121734619141
10203,3.0,95.0,2.0,1.0,0.0,0.0,1.0,775.0,1670.0,200.0,22.0,7.889084339141846
10204,4.0,330.0,4.0,4.0,5.0,0.0,0.0,0.0,10000.0,750.0,151.0,9.296609878540039
10205,4.0,50.0,2.0,1.0,1.0,0.0,1.0,650.0,1300.0,34.0,17.0,7.601902008056641
10206,1.0,79.0,2.0,2.0,2.0,0.0,1.0,955.0,1000.0,78.0,13.0,7.624130725860596
10207,1.0,60.0,2.0,1.0,1.0,1.0,1.0,0.0,830.0,0.0,13.0,6.738152503967285
10208,1.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,1000.0,0.0,16.0,6.924612522125244
10209,4.0,550.0,4.0,5.0,6.0,0.0,1.0,7100.0,10500.0,3942.0,134.0,9.98419189453125
10210,4.0,380.0,4.0,4.0,3.0,0.0,1.0,2300.0,8000.0,2180.0,102.0,9.439943313598633
10211,4.0,85.0,2.0,1.0,0.0,0.0,0.0,620.0,2190.0,0.0,28.0,7.951207160949707
10212,4.0,50.0,2.0,1.0,0.0,0.0,1.0,405.0,1900.0,0.0,25.0,7.754052639007568
10213,4.0,167.0,3.0,4.0,3.0,1.0,1.0,1800.0,9000.0,613.0,115.0,9.352794647216797
10214,2.0,60.0,2.0,1.0,1.0,0.0,1.0,150.0,1000.0,63.0,15.0,7.113955974578857
10215,4.0,147.0,3.0,4.0,2.0,0.0,0.0,1078.0,11000.0,334.0,140.0,9.437555313110352
10216,4.0,113.0,3.0,2.0,1.0,0.0,1.0,1000.0,3000.0,50.0,39.0,8.316300392150879
10217,4.0,136.0,3.0,4.0,3.0,0.0,1.0,1505.0,6100.0,433.0,78.0,9.001715660095215
10218,0.0,25.0,1.0,1.0,1.0,1.0,1.0,0.0,500.0,38.0,7.0,6.302618980407715
10219,4.0,50.0,2.0,1.0,1.0,0.0,1.0,482.0,1300.0,0.0,17.0,7.495542049407959
